customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,InternetService,PaymentMethod,PaperlessBilling,TechSupport,OnlineSecurity,StreamingTV,NumSupportCalls,MonthlyCharges,TotalCharges,Churn
CUST103187,Female,1,Yes,Yes,35,Month-to-month,Fiber optic,Bank transfer (automatic),Yes,No,Yes,Yes,1,88.62,3072.68,Yes
CUST103188,Female,0,No,Yes,31,Month-to-month,Fiber optic,Credit card (automatic),No,No,No,Yes,0,77.58,2394.87,Yes
CUST103189,Female,0,Yes,No,25,Month-to-month,DSL,Electronic check,Yes,No,Yes,No,1,75.32,1822.86,No
CUST103190,Female,0,No,Yes,44,One year,No,Credit card (automatic),Yes,Yes,No,No internet service,4,27.98,1277.94,No
CUST103191,Female,0,Yes,No,37,One year,Fiber optic,Credit card (automatic),No,Yes,Yes,No,0,101.3,3788.28,No
CUST103192,Male,0,No,No,22,One year,No,Mailed check,Yes,No,No,Yes,3,39.73,873.59,No
CUST103193,Male,0,Yes,Yes,15,Month-to-month,Fiber optic,Electronic check,Yes,No internet service,Yes,No internet service,2,73.96,1063.19,Yes
CUST103194,Female,0,No,Yes,22,Month-to-month,No,Credit card (automatic),Yes,Yes,No internet service,No,0,27.1,458.94,No
CUST103195,Female,0,No,No,25,Two year,DSL,Bank transfer (automatic),Yes,No,No,No,4,44.92,1081.32,No
CUST103196,Female,0,No,No,18,Month-to-month,Fiber optic,Electronic check,Yes,No internet service,Yes,Yes,2,76.92,1373.0,Yes
CUST103197,Male,0,Yes,No,11,One year,Fiber optic,Mailed check,No,Yes,No,No,2,63.21,600.35,Yes
CUST103198,Male,1,No,No,26,Two year,DSL,Bank transfer (automatic),No,Yes,Yes,Yes,6,70.96,1969.69,Yes
CUST103199,Female,0,Yes,No,34,One year,DSL,Electronic check,No,No internet service,No,No internet service,1,50.88,1750.7,No
CUST103200,Male,0,Yes,Yes,30,Month-to-month,No,Bank transfer (automatic),Yes,Yes,Yes,No,1,29.27,905.32,Yes
CUST103201,Male,0,Yes,Yes,9,Month-to-month,DSL,Bank transfer (automatic),No,No,No,No,1,27.62,241.08,No
CUST103202,Female,0,Yes,No,72,Month-to-month,DSL,Credit card (automatic),No,No,No,No,2,51.79,3765.76,No
CUST103203,Male,0,No,Yes,72,One year,No,Mailed check,Yes,Yes,No,Yes,1,20.54,1463.84,No
CUST103204,Male,1,Yes,Yes,39,One year,DSL,Bank transfer (automatic),Yes,Yes,No,No,2,66.05,2567.85,No
CUST103205,Female,0,No,No,45,One year,No,Bank transfer (automatic),No,No,No internet service,No,4,31.27,1477.4,No
CUST103206,Male,1,No,No,30,Month-to-month,No,Electronic check,No,No,No internet service,No,2,37.22,1171.5,Yes
CUST103207,Male,0,No,Yes,32,Two year,No,Bank transfer (automatic),Yes,Yes,No internet service,Yes,4,30.31,969.37,No
CUST103208,Female,0,No,No,5,One year,Fiber optic,Bank transfer (automatic),Yes,No,Yes,No internet service,0,89.77,549.97,Yes
CUST103209,Male,1,Yes,No,23,Month-to-month,DSL,Credit card (automatic),No,No,No,No,2,60.03,1376.59,Yes
CUST103210,Male,0,No,Yes,23,Month-to-month,DSL,Bank transfer (automatic),Yes,No,No,Yes,2,38.49,859.98,Yes
CUST103211,Female,1,Yes,No,72,One year,DSL,Bank transfer (automatic),Yes,No,No,No,3,53.92,3888.59,No
CUST103212,Female,0,No,Yes,20,Month-to-month,DSL,Electronic check,No,Yes,No internet service,No internet service,3,54.53,1105.64,Yes
CUST103213,Female,1,No,No,72,Month-to-month,No,Credit card (automatic),Yes,No,Yes,No,1,18.0,1236.38,No
CUST103214,Male,0,No,Yes,25,Month-to-month,Fiber optic,Mailed check,No,No,No,Yes,1,62.8,1594.37,Yes
CUST103215,Female,0,Yes,No,17,One year,DSL,Credit card (automatic),No,No,No,No,1,79.5,1457.23,No
CUST103216,Male,0,Yes,Yes,5,Month-to-month,Fiber optic,Mailed check,Yes,No,Yes,Yes,2,71.71,406.05,Yes
CUST103217,Female,0,Yes,No,32,Month-to-month,Fiber optic,Electronic check,Yes,No,No internet service,No,2,73.74,2392.88,No
CUST103218,Male,0,Yes,No,13,Two year,DSL,Credit card (automatic),Yes,No,No,No,1,28.86,399.2,No
CUST103219,Female,0,Yes,No,6,One year,Fiber optic,Credit card (automatic),Yes,No,No,Yes,0,58.83,303.09,No
CUST103220,Female,0,No,No,39,One year,Fiber optic,Bank transfer (automatic),No,No internet service,No internet service,Yes,1,80.81,3101.77,No
CUST103221,Female,0,Yes,Yes,33,Month-to-month,DSL,Electronic check,Yes,No internet service,No,Yes,1,49.42,1639.02,No
CUST103222,Female,0,No,No,35,One year,Fiber optic,Credit card (automatic),No,No,No internet service,No,3,61.69,2137.74,No
CUST103223,Male,0,No,Yes,25,One year,Fiber optic,Bank transfer (automatic),No,No,Yes,Yes,2,90.57,2191.92,No
CUST103224,Female,0,No,No,14,Two year,No,Mailed check,Yes,No,No,No internet service,3,18.0,234.47,Yes
CUST103225,Female,0,Yes,Yes,10,Month-to-month,No,Credit card (automatic),No,Yes,No,No,3,18.0,202.53,No
CUST103226,Male,0,Yes,No,67,Month-to-month,Fiber optic,Bank transfer (automatic),No,No,No,No,2,75.49,5086.85,No
CUST103227,Female,0,Yes,No,41,Month-to-month,Fiber optic,Electronic check,No,No,Yes,Yes,0,65.22,2632.38,Yes
CUST103228,Male,0,Yes,No,49,One year,No,Mailed check,Yes,No internet service,No,Yes,2,18.0,879.7,No
CUST103229,Female,1,No,Yes,22,Month-to-month,Fiber optic,Bank transfer (automatic),No,No internet service,Yes,Yes,5,74.27,1654.68,No
CUST103230,Female,0,Yes,No,13,Month-to-month,DSL,Credit card (automatic),No,No internet service,Yes,No,4,47.28,551.23,No
CUST103231,Female,0,No,No,11,Month-to-month,DSL,Electronic check,No,No,No,No,1,35.0,346.38,Yes
CUST103232,Male,0,No,No,27,Month-to-month,No,Credit card (automatic),Yes,No,No,No,1,31.7,855.24,No
CUST103233,Female,0,No,No,13,Month-to-month,No,Credit card (automatic),Yes,No,No internet service,Yes,2,35.39,414.61,No
CUST103234,Female,0,Yes,No,4,Two year,Fiber optic,Electronic check,Yes,No internet service,No,Yes,1,71.99,271.56,No
CUST103235,Female,0,Yes,No,38,One year,Fiber optic,Electronic check,Yes,No,No,No internet service,2,82.44,3257.51,Yes
CUST103236,Male,0,No,Yes,49,Month-to-month,DSL,Bank transfer (automatic),Yes,No,Yes,Yes,0,50.57,2402.57,No
CUST103237,Male,0,No,No,16,Month-to-month,No,Bank transfer (automatic),Yes,Yes,Yes,Yes,2,18.0,359.23,Yes
CUST103238,Female,0,Yes,No,5,Month-to-month,No,Mailed check,No,No,No,Yes,1,35.76,195.88,Yes
CUST103239,Male,0,Yes,No,28,One year,DSL,Credit card (automatic),Yes,No,Yes,No,3,53.81,1445.48,No
CUST103240,Female,1,Yes,No,22,Month-to-month,No,Bank transfer (automatic),Yes,Yes,No,No internet service,3,26.81,623.75,No
CUST103241,Female,0,No,No,18,Two year,Fiber optic,Bank transfer (automatic),No,No,Yes,Yes,0,73.72,1329.1,No
CUST103242,Female,0,Yes,No,34,One year,Fiber optic,Electronic check,Yes,Yes,No,No,0,72.82,2536.15,No
CUST103243,Female,1,No,No,27,Month-to-month,Fiber optic,Electronic check,No,No internet service,No,No,2,76.7,2103.92,Yes
CUST103244,Female,0,Yes,No,33,Two year,Fiber optic,Bank transfer (automatic),Yes,No,No internet service,No internet service,2,76.93,2548.51,No
CUST103245,Female,0,No,No,26,One year,DSL,Bank transfer (automatic),Yes,No,No,No,3,70.16,1808.84,Yes
CUST103246,Female,0,No,No,13,Month-to-month,No,Mailed check,Yes,Yes,Yes,No internet service,2,30.26,451.83,No
CUST103247,Male,1,No,Yes,12,Month-to-month,DSL,Bank transfer (automatic),No,No,No internet service,No,0,69.12,809.84,No
CUST103248,Male,1,Yes,Yes,25,One year,DSL,Bank transfer (automatic),No,Yes,No,No,2,73.08,1756.99,Yes
CUST103249,Male,0,Yes,Yes,47,Month-to-month,Fiber optic,Electronic check,No,No,No internet service,No,2,55.66,2521.23,No
CUST103250,Male,0,Yes,No,27,Month-to-month,DSL,Bank transfer (automatic),Yes,No internet service,Yes,No internet service,1,70.32,1836.84,No
CUST103251,Male,0,No,No,14,Month-to-month,DSL,Mailed check,No,Yes,No,No,1,62.84,919.91,No
CUST103252,Male,0,No,No,28,Month-to-month,DSL,Bank transfer (automatic),No,Yes,Yes,No,1,60.86,1685.92,No
CUST103253,Male,0,No,No,29,Month-to-month,Fiber optic,Mailed check,Yes,Yes,Yes,Yes,1,86.87,2480.63,Yes
CUST103254,Female,1,Yes,No,13,Two year,DSL,Bank transfer (automatic),No,No,Yes,No,2,51.82,651.98,No
CUST103255,Female,0,No,No,72,One year,Fiber optic,Electronic check,No,No internet service,No,No,1,82.23,5962.03,No
CUST103256,Female,0,Yes,No,45,One year,DSL,Mailed check,Yes,No,No internet service,No,0,42.31,1935.62,No
CUST103257,Female,0,No,Yes,22,One year,Fiber optic,Mailed check,Yes,No,No,No,2,58.06,1285.42,No
CUST103258,Male,0,Yes,Yes,72,One year,Fiber optic,Bank transfer (automatic),No,Yes,No,Yes,1,81.38,5829.37,No
CUST103259,Male,0,No,Yes,32,Two year,Fiber optic,Mailed check,Yes,No,No internet service,No,5,74.17,2353.91,No
CUST103260,Female,0,Yes,Yes,30,Month-to-month,DSL,Electronic check,No,Yes,Yes,Yes,1,54.97,1642.48,No
CUST103261,Female,1,Yes,Yes,63,One year,DSL,Credit card (automatic),Yes,No,Yes,Yes,3,45.43,2817.36,No
CUST103262,Male,1,No,No,45,Month-to-month,No,Mailed check,Yes,No,Yes,No internet service,3,29.69,1330.52,No
CUST103263,Female,0,Yes,Yes,35,Two year,DSL,Electronic check,Yes,No,No internet service,Yes,1,49.88,1698.46,No
CUST103264,Female,1,No,Yes,18,Two year,Fiber optic,Bank transfer (automatic),No,No,No,No,0,74.44,1358.21,No
CUST103265,Female,0,No,Yes,25,Two year,No,Bank transfer (automatic),Yes,No,No,No internet service,2,19.16,502.91,No
CUST103266,Female,0,No,No,22,Month-to-month,DSL,Mailed check,Yes,Yes,No internet service,Yes,1,45.38,1054.22,No
CUST103267,Male,0,Yes,No,15,Month-to-month,Fiber optic,Bank transfer (automatic),Yes,No internet service,Yes,Yes,2,72.52,1100.82,Yes
CUST103268,Female,0,No,No,72,Month-to-month,DSL,Electronic check,No,No internet service,Yes,No,1,69.23,4996.0,No
CUST103269,Female,1,No,Yes,46,Month-to-month,Fiber optic,Mailed check,No,No,No,Yes,0,69.32,3146.93,No
CUST103270,Male,0,Yes,No,21,Month-to-month,Fiber optic,Electronic check,No,Yes,No internet service,No internet service,1,73.48,1540.7,Yes
CUST103271,Male,0,No,Yes,33,Month-to-month,DSL,Mailed check,No,No,Yes,Yes,2,51.82,1658.93,No
CUST103272,Female,0,Yes,Yes,22,One year,DSL,Mailed check,Yes,No internet service,Yes,No internet service,1,47.35,956.49,No
CUST103273,Male,0,Yes,No,13,Month-to-month,No,Mailed check,Yes,Yes,No,Yes,1,39.75,503.49,Yes
CUST103274,Female,0,Yes,No,4,Two year,Fiber optic,Bank transfer (automatic),Yes,No internet service,Yes,No internet service,0,58.66,209.45,No
CUST103275,Female,0,Yes,No,35,Month-to-month,No,Mailed check,No,No,No,No internet service,1,23.98,869.87,No
CUST103276,Male,0,Yes,No,26,Month-to-month,DSL,Electronic check,No,No internet service,No,No,1,44.88,1118.79,Yes
CUST103277,Female,0,No,No,54,One year,No,Electronic check,No,No internet service,No,No,3,31.81,1858.41,No
CUST103278,Female,0,No,Yes,16,One year,DSL,Electronic check,No,Yes,No internet service,Yes,1,56.61,881.76,Yes
CUST103279,Female,0,Yes,No,55,Month-to-month,DSL,Electronic check,No,No,No,Yes,1,69.19,3801.93,Yes
CUST103280,Female,0,No,Yes,59,Two year,Fiber optic,Bank transfer (automatic),Yes,Yes,Yes,Yes,4,83.81,4916.45,No
CUST103281,Male,0,No,No,49,One year,DSL,Credit card (automatic),Yes,Yes,No,No,2,55.98,2781.91,Yes
CUST103282,Male,0,No,Yes,44,Two year,DSL,Bank transfer (automatic),No,No,No,No internet service,2,63.93,2802.23,No
CUST103283,Female,0,No,No,24,Two year,Fiber optic,Bank transfer (automatic),No,No internet service,No internet service,No,0,85.03,1991.76,No
CUST103284,Male,0,No,No,54,Month-to-month,DSL,Electronic check,Yes,No internet service,No,No,2,44.05,2287.03,No
CUST103285,Female,1,Yes,No,48,Two year,DSL,Bank transfer (automatic),No,Yes,No,No,0,64.28,3114.14,No
CUST103286,Female,0,Yes,Yes,28,Two year,DSL,Bank transfer (automatic),Yes,Yes,No internet service,No internet service,2,58.57,1672.45,No
CUST103287,Female,0,Yes,No,6,Two year,Fiber optic,Electronic check,Yes,No,No,No,1,80.87,502.36,Yes
CUST103288,Female,1,No,No,21,Two year,Fiber optic,Credit card (automatic),No,Yes,No internet service,No internet service,2,70.11,1461.55,No
CUST103289,Female,0,Yes,No,50,Two year,Fiber optic,Electronic check,No,No,Yes,Yes,1,64.75,3221.54,No
CUST103290,Male,0,No,No,32,Month-to-month,DSL,Mailed check,Yes,No internet service,Yes,Yes,1,42.59,1401.76,No
CUST103291,Female,0,Yes,No,17,Month-to-month,Fiber optic,Mailed check,Yes,No internet service,No,No internet service,2,34.1,574.65,Yes
CUST103292,Male,1,No,Yes,26,Two year,Fiber optic,Credit card (automatic),No,No internet service,Yes,No internet service,1,66.49,1784.97,No
CUST103293,Male,1,Yes,No,28,One year,No,Credit card (automatic),Yes,No,No,Yes,1,54.27,1514.61,No
CUST103294,Female,0,Yes,Yes,12,Month-to-month,Fiber optic,Credit card (automatic),Yes,No,No,No internet service,4,84.87,1011.67,Yes
CUST103295,Female,0,Yes,Yes,17,Month-to-month,DSL,Mailed check,Yes,No,No,No internet service,2,58.82,1018.48,No
CUST103296,Female,0,Yes,No,72,One year,No,Bank transfer (automatic),Yes,Yes,No internet service,Yes,1,36.53,2699.75,No
CUST103297,Female,1,Yes,No,1,Month-to-month,DSL,Electronic check,No,No internet service,No,No internet service,0,51.88,110.72,Yes
CUST103298,Female,1,No,Yes,26,Month-to-month,No,Mailed check,Yes,Yes,No internet service,No internet service,2,20.3,525.39,No
CUST103299,Male,0,Yes,Yes,50,Month-to-month,No,Credit card (automatic),Yes,No internet service,No,Yes,0,21.52,1057.31,No
CUST103300,Female,0,Yes,No,26,One year,No,Mailed check,No,No,No,No,2,18.0,407.58,No
CUST103301,Female,0,No,Yes,16,Month-to-month,DSL,Electronic check,No,No,No,No internet service,1,47.16,789.16,Yes
CUST103302,Male,0,Yes,No,19,Month-to-month,Fiber optic,Electronic check,Yes,No,No internet service,No,2,74.81,1332.2,Yes
CUST103303,Male,0,No,No,72,One year,DSL,Mailed check,Yes,Yes,Yes,No internet service,0,55.77,4100.7,No
CUST103304,Female,0,No,No,40,One year,No,Electronic check,No,No,No,Yes,0,40.91,1678.56,No
CUST103305,Male,0,Yes,Yes,39,Month-to-month,No,Mailed check,Yes,No,Yes,No,1,37.3,1417.4,No
CUST103306,Female,0,Yes,Yes,24,Month-to-month,No,Electronic check,Yes,No,Yes,Yes,2,18.0,493.54,No
CUST103307,Male,1,Yes,No,30,One year,DSL,Electronic check,Yes,No internet service,No internet service,Yes,1,51.47,1571.51,No
CUST103308,Male,0,No,No,11,One year,DSL,Electronic check,No,Yes,Yes,No,2,41.73,482.41,Yes
CUST103309,Female,0,No,Yes,72,Month-to-month,Fiber optic,Credit card (automatic),No,No,No,No,1,43.7,3133.05,No
CUST103310,Male,0,No,Yes,42,Month-to-month,Fiber optic,Bank transfer (automatic),No,No internet service,No,No,0,76.05,3221.73,Yes
CUST103311,Male,1,No,Yes,26,Two year,DSL,Bank transfer (automatic),No,No,No internet service,No internet service,2,61.93,1539.34,No
CUST103312,Male,0,Yes,No,29,Two year,Fiber optic,Bank transfer (automatic),No,No internet service,No,No,0,75.86,2203.08,No
CUST103313,Male,0,No,No,36,Month-to-month,Fiber optic,Mailed check,Yes,No,Yes,Yes,0,80.24,2854.65,Yes
CUST103314,Male,0,No,No,11,Month-to-month,No,Credit card (automatic),Yes,No internet service,No,No internet service,2,20.98,216.38,No
CUST103315,Male,0,No,No,20,Month-to-month,Fiber optic,Credit card (automatic),No,No internet service,Yes,Yes,2,62.67,1218.95,No
CUST103316,Female,0,No,No,11,Month-to-month,No,Electronic check,No,No internet service,No,No,3,20.6,194.71,Yes
CUST103317,Female,0,No,No,42,Month-to-month,Fiber optic,Electronic check,Yes,No internet service,No,Yes,0,91.43,3904.48,Yes
CUST103318,Male,1,Yes,Yes,8,Month-to-month,No,Bank transfer (automatic),Yes,Yes,Yes,No internet service,2,29.5,164.36,No
CUST103319,Female,0,Yes,Yes,12,One year,DSL,Electronic check,No,No,No internet service,Yes,2,36.75,461.43,No
CUST103320,Female,1,No,Yes,46,Month-to-month,Fiber optic,Credit card (automatic),Yes,Yes,Yes,No,1,76.56,3465.23,No
CUST103321,Female,0,Yes,No,30,Two year,DSL,Bank transfer (automatic),Yes,Yes,Yes,No,4,70.29,2174.78,No
CUST103322,Male,0,No,No,72,One year,No,Mailed check,Yes,No,Yes,Yes,1,34.14,2479.47,No
CUST103323,Female,0,Yes,No,20,One year,Fiber optic,Mailed check,Yes,No internet service,Yes,No,0,90.44,1738.57,No
CUST103324,Male,0,No,Yes,23,Two year,DSL,Bank transfer (automatic),Yes,No,No,Yes,3,37.14,870.95,No
CUST103325,Female,0,No,Yes,66,One year,No,Electronic check,Yes,No internet service,Yes,No internet service,2,26.51,1714.87,No
CUST103326,Male,0,Yes,Yes,55,Two year,Fiber optic,Credit card (automatic),No,No internet service,No internet service,No internet service,4,70.82,3906.44,No
CUST103327,Male,0,No,No,47,Month-to-month,No,Electronic check,Yes,Yes,No internet service,No internet service,2,32.14,1444.16,No
CUST103328,Female,0,No,Yes,14,Month-to-month,Fiber optic,Credit card (automatic),No,Yes,No,No,3,64.81,968.89,Yes
CUST103329,Female,0,No,Yes,15,Month-to-month,Fiber optic,Electronic check,Yes,No,No,Yes,0,64.6,869.13,Yes
CUST103330,Male,1,Yes,No,24,Month-to-month,Fiber optic,Bank transfer (automatic),Yes,No,No internet service,Yes,2,74.96,1758.66,No
CUST103331,Female,0,Yes,Yes,24,Month-to-month,DSL,Electronic check,No,Yes,No,No,1,43.94,1000.46,No
CUST103332,Female,0,Yes,No,14,One year,Fiber optic,Mailed check,No,No internet service,Yes,No,2,78.11,1112.5,No
CUST103333,Female,0,Yes,Yes,19,Month-to-month,Fiber optic,Bank transfer (automatic),No,Yes,No internet service,No internet service,0,50.53,935.44,Yes
CUST103334,Male,0,No,No,25,One year,DSL,Electronic check,Yes,Yes,Yes,No,2,69.11,1718.53,Yes
CUST103335,Male,0,No,No,53,Month-to-month,DSL,Mailed check,Yes,No,No,No internet service,0,21.58,1111.66,No
CUST103336,Female,1,No,No,63,One year,DSL,Electronic check,No,No,No,No,0,65.86,4080.76,Yes
CUST103337,Female,0,No,No,41,Month-to-month,DSL,Mailed check,Yes,No internet service,No,No,4,48.03,1957.8,No
CUST103338,Female,0,No,No,7,Two year,Fiber optic,Mailed check,No,No internet service,Yes,Yes,2,57.61,338.13,No
CUST103339,Male,0,Yes,No,58,Month-to-month,No,Bank transfer (automatic),Yes,No internet service,Yes,Yes,2,27.04,1476.72,No
CUST103340,Male,0,No,No,41,Two year,Fiber optic,Electronic check,No,Yes,No internet service,No,4,85.63,3542.13,No
CUST103341,Female,0,Yes,No,48,Month-to-month,Fiber optic,Electronic check,No,No,No internet service,No,4,88.9,4205.25,Yes
CUST103342,Female,0,No,No,15,One year,DSL,Mailed check,Yes,No,No,Yes,3,68.51,1100.51,Yes
CUST103343,Female,0,Yes,No,68,Month-to-month,DSL,Credit card (automatic),Yes,Yes,No,Yes,3,44.7,3110.48,Yes
CUST103344,Female,1,Yes,Yes,22,Two year,Fiber optic,Credit card (automatic),No,No,No,Yes,3,77.46,1748.4,No
CUST103345,Female,0,No,No,14,One year,Fiber optic,Mailed check,No,No,No,Yes,3,53.66,694.45,Yes
CUST103346,Female,0,No,No,44,Two year,No,Credit card (automatic),Yes,No,Yes,No,3,25.95,1247.88,No
CUST103347,Male,0,No,No,25,Month-to-month,DSL,Credit card (automatic),Yes,Yes,No,Yes,1,59.06,1358.88,No
CUST103348,Female,0,No,Yes,40,Two year,Fiber optic,Electronic check,Yes,No internet service,No internet service,Yes,2,70.5,2775.85,No
CUST103349,Male,0,Yes,No,19,Month-to-month,No,Electronic check,Yes,No,No internet service,No,2,18.0,383.66,No
CUST103350,Female,0,No,Yes,10,Month-to-month,Fiber optic,Electronic check,Yes,Yes,No,No,3,67.87,716.43,Yes
CUST103351,Female,1,Yes,No,19,Month-to-month,DSL,Electronic check,No,No internet service,Yes,No,1,77.89,1443.65,No
CUST103352,Male,1,No,Yes,8,Month-to-month,Fiber optic,Bank transfer (automatic),Yes,No internet service,No internet service,No,0,79.69,598.24,No
CUST103353,Male,1,No,No,41,One year,Fiber optic,Bank transfer (automatic),No,No internet service,No,No,0,69.18,2825.61,No
CUST103354,Male,0,Yes,Yes,1,Month-to-month,Fiber optic,Bank transfer (automatic),No,No,No,No internet service,0,73.09,68.74,No
CUST103355,Male,0,No,Yes,55,Month-to-month,DSL,Electronic check,Yes,No,Yes,No,2,59.62,3255.63,No
CUST103356,Female,0,No,No,9,One year,Fiber optic,Credit card (automatic),Yes,No,No,No,2,56.41,590.59,No
CUST103357,Male,0,Yes,No,51,Two year,DSL,Mailed check,No,No,No,No internet service,1,37.03,1854.35,No
CUST103358,Female,0,No,Yes,38,One year,No,Mailed check,Yes,No internet service,No,Yes,1,18.0,757.32,No
CUST103359,Male,0,No,No,3,One year,No,Credit card (automatic),Yes,No,No,No,1,18.86,76.88,No
CUST103360,Female,0,No,Yes,30,One year,Fiber optic,Electronic check,No,No,No,No,0,96.53,2946.86,Yes
CUST103361,Female,0,Yes,No,7,One year,Fiber optic,Mailed check,Yes,No,No,No internet service,2,75.85,456.2,Yes
CUST103362,Female,0,Yes,No,30,Two year,DSL,Bank transfer (automatic),Yes,No,No,No,0,48.8,1515.4,No
CUST103363,Female,0,No,Yes,15,Month-to-month,Fiber optic,Credit card (automatic),Yes,No internet service,Yes,Yes,1,75.68,1184.83,Yes
CUST103364,Female,0,Yes,No,3,Month-to-month,No,Electronic check,No,Yes,No,Yes,4,18.0,20.7,No
CUST103365,Female,0,No,Yes,37,Two year,No,Bank transfer (automatic),Yes,No,Yes,No internet service,1,18.0,708.4,No
CUST103366,Male,0,Yes,No,24,Two year,Fiber optic,Credit card (automatic),Yes,No,No,No,0,66.02,1510.48,No
CUST103367,Female,0,No,No,26,Month-to-month,Fiber optic,Mailed check,Yes,Yes,No,Yes,2,62.75,1607.77,Yes
CUST103368,Male,0,No,No,4,One year,No,Electronic check,No,No,No,No,2,39.81,217.6,Yes
CUST103369,Male,0,Yes,No,3,Two year,No,Bank transfer (automatic),No,No,No,Yes,2,32.92,89.66,No
CUST103370,Female,0,Yes,No,20,Month-to-month,DSL,Electronic check,Yes,No,No,Yes,1,40.47,796.19,Yes
CUST103371,Male,0,No,Yes,50,Month-to-month,Fiber optic,Mailed check,No,Yes,Yes,No,1,59.8,3060.23,No
